setting,n,m,Cox_negll,AM_negll,LT_negll,Flex_negll,Cox_npar,AM_npar,LT_npar,Flex_npar
1,4000,4000,-0.8624953172866094,-0.7645766079254436,-0.7962656199361895,-0.8717480045408093,15,11,16,24
1,4000,4000,-0.9307025065489297,-0.811061052968726,-0.8578196162505237,-0.9339818761839052,15,11,16,24
1,4000,4000,-0.7118884514336651,-0.5941106669829033,-0.6478790154599132,-0.7159541427251461,15,11,16,24
1,4000,4000,-0.8463457206065118,-0.7276337079592995,-0.7860712836410544,-0.8485988162406484,15,11,16,24
1,4000,4000,-0.7351259614877785,-0.6336572414066223,-0.6786076690900854,-0.7386054089370527,15,11,16,24
1,4000,4000,-0.9306588252689489,-0.8284248895461542,-0.8477140124464276,-0.9339048988053564,15,11,16,24
1,4000,4000,-0.8922063528807339,-0.7784607790438421,-0.7959033484829824,-0.8955364615675121,15,11,16,24
1,4000,4000,-0.942551467410236,-0.8293858311603458,-0.8686765200694513,-0.9479167538049996,15,11,16,24
1,4000,4000,-1.0593916809491257,-0.9394432542573377,-0.9755931948260249,-1.061113047280241,15,11,16,24
1,4000,4000,-0.8243776270868757,-0.6941934920350027,-0.686179953593522,-0.8285416635658639,15,11,16,24
1,4000,4000,-0.6400799536188588,-0.5474995340217742,-0.5852023801475734,-0.6414587289993355,15,11,16,24
1,4000,4000,-0.8138533051834234,-0.7072111999097046,-0.7462581060913304,-0.8190844017871245,15,11,16,24
1,4000,4000,-0.6292443065048583,-0.5281838289460175,-0.5809302971320512,-0.6313725899708106,15,11,16,24
1,4000,4000,-0.9398119937164402,-0.8131999823048199,-0.8616802145768847,-0.9432725311108766,15,11,16,24
1,4000,4000,-0.8383598785203553,-0.6955764302453972,-0.7616034729607154,-0.8398047531260413,15,11,16,24
1,4000,4000,-0.9135223798058,-0.8199570394715224,-0.8304832726863551,-0.9192744554676897,15,11,16,24
1,4000,4000,-0.6951502802992613,-0.593088259707727,-0.6415278139875008,-0.6971972890396405,15,11,16,24
1,4000,4000,-0.8920599118746126,-0.7575797724528411,-0.7574945654216458,-0.8945248218014976,15,11,16,24
1,4000,4000,-0.7469540219330801,-0.6514585043521465,-0.68300950392092,-0.7529403315850687,15,11,16,24
1,4000,4000,-0.9335329303905969,-0.8320974538172377,-0.8548331116146068,-0.9353878092774266,15,11,16,24
1,4000,4000,-0.7425693140994717,-0.6255637555647786,-0.6732367830927732,-0.7468796580397821,15,11,16,24
1,4000,4000,-0.9456552393839366,-0.8294960808850815,-0.856877429824805,-0.9489708960274279,15,11,16,24
1,4000,4000,-0.8313501743194447,-0.7353701083911083,-0.7593039728300846,-0.8340187051283696,15,11,16,24
1,4000,4000,-1.2439631309304804,-1.1200924696440988,-1.148079825481519,-1.2468209139839719,15,11,16,24
1,4000,4000,-0.8743557924068587,-0.7726960572784087,-0.8023913027920548,-0.8753705642972796,15,11,16,24
1,4000,4000,-0.9274753814283732,-0.8104327892295896,-0.8497384985005842,-0.9311688991682968,15,11,16,24
1,4000,4000,-0.864643979915978,-0.7504675303968825,-0.7937010852197873,-0.8670168033851414,15,11,16,24
1,4000,4000,-0.8605109037561278,-0.7505676640932493,-0.778007845941801,-0.8658811412649875,15,11,16,24
1,4000,4000,-0.787996866252362,-0.6762588809017279,-0.727882096112994,-0.7941349808081177,15,11,16,24
1,4000,4000,-1.0733348197552122,-0.9335428516089396,-0.90992374711001,-1.075560820354301,15,11,16,24
1,4000,4000,-1.065017016104754,-0.9636679871817769,-0.9870593618112712,-1.0714663835245128,15,11,16,24
1,4000,4000,-0.9132802997812469,-0.7798867372478657,-0.8238849835727587,-0.9188880898239622,15,11,16,24
1,4000,4000,-0.9762285456601444,-0.8733928937227624,-0.900450490806722,-0.9801956082270599,15,11,16,24
1,4000,4000,-0.9732593180831882,-0.8474914600080019,-0.8879188446945786,-0.976181461003659,15,11,16,24
1,4000,4000,-0.8137142965759399,-0.7028930841464467,-0.7546285032781511,-0.8158028460644182,15,11,16,24
1,4000,4000,-1.0787331456110405,-0.9489720640839842,-1.0055141163258081,-1.0831290501526842,15,11,16,24
1,4000,4000,-0.8622415383815765,-0.7429645145362169,-0.7586968972101145,-0.8656124138568498,15,11,16,24
1,4000,4000,-0.736227010806183,-0.6329390056995898,-0.6726311862585922,-0.7400576328289726,15,11,16,24
1,4000,4000,-0.9017565178196255,-0.79064671737761,-0.8107595277489017,-0.9051336440193182,15,11,16,24
1,4000,4000,-0.7032804323772516,-0.5898757073717498,-0.6473129213263141,-0.704763064304575,15,11,16,24
1,4000,4000,-1.048259222963685,-0.9479628509508702,-0.979335771396677,-1.0525890618426093,15,11,16,24
1,4000,4000,-0.7930624807933595,-0.6906089378954189,-0.7190989924745181,-0.7969676188404583,15,11,16,24
1,4000,4000,-0.8225645110221267,-0.6941820941910615,-0.7435035206725761,-0.8260837784484651,15,11,16,24
1,4000,4000,-0.8737027855552615,-0.7745656651063073,-0.8047311434462767,-0.8785809022283988,15,11,16,24
1,4000,4000,-0.8067505459827935,-0.7016956697091777,-0.7443125555820789,-0.8108431772053581,15,11,16,24
1,4000,4000,-0.9034049754407242,-0.7720392388197798,-0.8224182289069486,-0.9065561781696851,15,11,16,24
1,4000,4000,-0.9028034051291748,-0.7977043082492182,-0.8199272346486391,-0.9045343864575143,15,11,16,24
1,4000,4000,-0.9582851920473099,-0.8321136388326841,-0.8704921964857085,-0.9613802951404892,15,11,16,24
1,4000,4000,-0.6759783362490999,-0.5596264748794328,-0.6243737295427686,-0.6788104520837751,15,11,16,24
1,4000,4000,-0.9709196040513288,-0.8520838635147953,-0.8853614801911117,-0.9730956551683863,15,11,16,24
1,4000,4000,-0.9090572656726572,-0.7933855204986857,-0.8043000604598478,-0.9125551705964917,15,11,16,24
1,4000,4000,-0.7993619874083769,-0.6748239792662225,-0.7033254991891904,-0.8052118355145885,15,11,16,24
1,4000,4000,-0.8675294118534721,-0.739425910300406,-0.7981135248525002,-0.8689775770514139,15,11,16,24
2,1000,1000,1.5308346491454237,1.4732390202417835,1.471247043864989,1.4688649612371987,14,10,15,22
2,1000,1000,1.5249123985252455,1.475773867735628,1.467925629406079,1.4669049978408377,14,10,15,22
2,1000,1000,1.5103563906819928,1.4424010568508854,1.4411759741097117,1.4373822811096262,14,10,15,22
2,1000,1000,1.522716011322922,1.4533323315197373,1.451888940876483,1.4483423175929597,14,10,15,22
2,1000,1000,1.4885584653194597,1.4157025145224793,1.4217602405126943,1.412681886223481,14,10,15,22
2,1000,1000,1.5995809316306708,1.543955593836255,1.5415048105799347,1.5385092424505853,14,10,15,22
2,1000,1000,1.4637631422224893,1.4137901473691026,1.4053497098511245,1.40336123434842,14,10,15,22
2,1000,1000,1.6339970228130003,1.5680671695766706,1.5703239942768907,1.5648658335254442,13,9,14,20
2,1000,1000,1.5635931599094206,1.496797174327427,1.494996382306823,1.4908873433806016,14,10,15,22
2,1000,1000,1.5571814494048595,1.5027662702623714,1.5002948687961957,1.49741754050482,14,10,15,22
2,1000,1000,1.5102736604895957,1.4494305605678397,1.444363092489394,1.4399156955623804,14,10,15,22
2,1000,1000,1.5527468148451744,1.506174296420425,1.502474779399983,1.5010471053259138,14,10,15,22
2,1000,1000,1.5386277478770198,1.4816719841338726,1.4784368931310117,1.4743387197071283,14,10,15,22
2,1000,1000,1.5863246619728328,1.5254681458059374,1.5250629635012631,1.5205466552986773,14,10,15,22
2,1000,1000,1.5343011069852501,1.4823316142234748,1.4762825977795047,1.475412635228687,14,10,15,22
2,1000,1000,1.5615615270591894,1.512279392507909,1.5084970906261828,1.5058528712240369,14,10,15,22
2,1000,1000,1.5626356116675901,1.5039601578572543,1.5035295319632587,1.4979625270069372,14,10,15,22
2,1000,1000,1.557326442383318,1.4789907934226338,1.4845076627658271,1.4735431226533264,13,9,14,20
2,1000,1000,1.5183347332921988,1.4351664959889376,1.4377851339742547,1.430625251276052,14,10,15,22
2,1000,1000,1.5226458543861183,1.465425309486152,1.4606668921057182,1.4591461612837018,14,10,15,22
2,1000,1000,1.48067125655775,1.4312465057743236,1.4295846117967825,1.4257512854790004,14,10,15,22
2,1000,1000,1.5234583449015675,1.4554668998135476,1.4558977675711215,1.452960095977851,14,10,15,22
2,1000,1000,1.4377445322219724,1.394014058380025,1.386199750120356,1.3854283392284006,14,10,15,22
2,1000,1000,1.4247670295637005,1.3732827820426892,1.3673935959974575,1.3659691209581488,14,10,15,22
2,1000,1000,1.5784238481056285,1.5036139365204442,1.5044405942959924,1.496130266522067,14,10,15,22
2,1000,1000,1.5251987476466229,1.457437678590535,1.4598841448075253,1.4532417488313238,14,10,15,22
2,1000,1000,1.517121299796006,1.4616111408295578,1.458574412473805,1.4566485199029853,14,10,15,22
2,1000,1000,1.451637458477042,1.4060648920741576,1.4037550048343332,1.4019288080424541,14,10,15,22
2,1000,1000,1.4365881768579443,1.3622088655921476,1.3586567993677245,1.3574010580090277,14,10,15,22
2,1000,1000,1.4881240470061268,1.4309949736366712,1.4246666906171053,1.4221752773587568,14,10,15,22
2,1000,1000,1.6135940380094735,1.5356999050607063,1.5378046992687637,1.5319342328395091,14,10,15,22
2,1000,1000,1.4197975161735148,1.383639210638571,1.3756164305833771,1.3733723684511325,14,10,15,22
2,1000,1000,1.604404242744272,1.530350906966235,1.5323413530564376,1.5286545212105287,14,10,15,22
2,1000,1000,1.5470714284853666,1.4842316332785168,1.4793795254529378,1.477298561193731,14,10,15,22
2,1000,1000,1.4918776957819,1.4316690560923995,1.4315516463273432,1.427597949267029,14,10,15,22
2,1000,1000,1.5210372509161152,1.4848408618116595,1.4777879946753074,1.4772679775663156,14,10,15,22
2,1000,1000,1.4538943456910487,1.3949344362731457,1.3897165422700344,1.3884476101893355,14,10,15,22
2,1000,1000,1.4389173118578145,1.3918904661518665,1.3883342856394052,1.3855298007809045,14,10,15,22
2,1000,1000,1.5840675331892402,1.5150565917404455,1.5124825983903945,1.5070935696309846,14,10,15,22
2,1000,1000,1.5189312721878379,1.4484414562969756,1.4487732327466678,1.4449024941251751,14,10,15,22
2,1000,1000,1.5186020153118744,1.473953618239499,1.4662017000899166,1.470504079965361,14,10,15,22
2,1000,1000,1.4614907747994834,1.4091357764591086,1.402309659406308,1.3999125209975782,14,10,15,22
2,1000,1000,1.5734424896782497,1.4864271891096759,1.4864108290618474,1.4813809582696427,14,10,15,22
2,1000,1000,1.5168122438572045,1.4605110409364108,1.4592717486153766,1.4551457766957645,14,10,15,22
2,1000,1000,1.5612115502538313,1.494461960803973,1.4870148680069424,1.4843534291845482,14,10,15,22
2,1000,1000,1.4801111787004584,1.4174782334801326,1.4135201456615212,1.4109968571552653,14,10,15,22
2,1000,1000,1.5085518079523832,1.454587773154243,1.4503480651230138,1.4457570003445679,14,10,15,22
2,1000,1000,1.5856081699510327,1.5270224557402452,1.5263313774633267,1.5241829191694092,14,10,15,22
2,1000,1000,1.5838591323315743,1.4967331925369132,1.5008146827312345,1.4944380246768851,14,10,15,22
2,1000,1000,1.4174938340445706,1.3561561393308093,1.3527372367358734,1.3510968119874083,14,10,15,22
2,1000,1000,1.5301847709056084,1.4692573921890377,1.4641287380420516,1.4616285256813442,14,10,15,22
2,1000,1000,1.482932053631417,1.4352075328674128,1.4318121709411815,1.4313458338685456,14,10,15,22
2,1000,1000,1.5900153016201632,1.5450988586443861,1.5435585134228262,1.5406214448969981,14,10,15,22
2,1000,1000,1.6225018938631075,1.5480263059836408,1.552786310200257,1.5444191577370703,14,10,15,22
2,1000,1000,1.5956460457658825,1.5137301055722463,1.515126249076571,1.5077196794150085,14,10,15,22
2,1000,1000,1.5475589650428374,1.495714071115454,1.489696117316527,1.489057652773689,14,10,15,22
2,1000,1000,1.5468496134156602,1.5018678785952386,1.5015226614588677,1.495799405007653,14,10,15,22
2,1000,1000,1.506557836819703,1.4487621295373283,1.4461404220758491,1.4441118486404685,14,10,15,22
2,1000,1000,1.4141839717823534,1.3793156526781487,1.3733279389826625,1.3727249404007151,14,10,15,22
2,1000,1000,1.6156110245124906,1.5517978030997437,1.5525193497000929,1.5462969546883092,14,10,15,22
2,1000,1000,1.6048775093832977,1.5376476354996091,1.5362809176104693,1.5326125211995283,14,10,15,22
2,1000,1000,1.6228721005362088,1.5619301609504264,1.5645046474491242,1.5566008861597056,14,10,15,22
2,1000,1000,1.5938380393932674,1.5452917648682574,1.5424836278185035,1.5413873147904482,14,10,15,22
2,1000,1000,1.5103336494429578,1.463748624820669,1.4584309313267771,1.4554021870486582,14,10,15,22
2,1000,1000,1.541533595197637,1.5034234860012086,1.5035545480317614,1.4989369974909774,14,10,15,22
2,1000,1000,1.5218212940394815,1.4497886819764145,1.443668452504909,1.440588859177849,14,10,15,22
2,1000,1000,1.518967639692552,1.4527472621750444,1.4564631763386355,1.449599151975587,14,10,15,22
2,1000,1000,1.5378379691138464,1.4926589482235681,1.4873765456385706,1.4872259549484377,14,10,15,22
2,1000,1000,1.507031847818561,1.4535682119323838,1.451658894327502,1.449698433364951,14,10,15,22
2,1000,1000,1.47934685889907,1.4128659642128725,1.4136669266918946,1.4046793220234954,14,10,15,22
2,1000,1000,1.557754794824218,1.4997056938790352,1.5048434254630123,1.4948543409054738,14,10,15,22
2,1000,1000,1.6453318793288505,1.5797701681808398,1.5810430574493908,1.5747071106369335,14,10,15,22
2,1000,1000,1.4929341200682187,1.446769314581116,1.4435536062969012,1.4402033850583162,14,10,15,22
2,1000,1000,1.481121959883766,1.4188034760801553,1.4173320012208006,1.411342531409375,14,10,15,22
2,1000,1000,1.4948494638580543,1.435906571064426,1.4361267261869768,1.4307562377073395,14,10,15,22
2,1000,1000,1.5535894512087476,1.4980056530347072,1.4972950995461265,1.4936726105133844,14,10,15,22
2,1000,1000,1.509202458406837,1.4660234400230154,1.461232151468535,1.460436422075867,14,10,15,22
2,1000,1000,1.583013222614515,1.5271186070678509,1.5225822981236663,1.5202780800415416,14,10,15,22
2,1000,1000,1.4792836142741939,1.4261891319244304,1.4228860014255875,1.4212454639725283,14,10,15,22
2,1000,1000,1.4889732090074708,1.4414059406666835,1.4371702272420255,1.4352418297510643,14,10,15,22
2,1000,1000,1.5328178521899665,1.4723750582202195,1.4707625862924794,1.4625661112121753,14,10,15,22
2,1000,1000,1.5198364391528938,1.475520172530375,1.4693436616961189,1.468667793829531,14,10,15,22
2,1000,1000,1.559936755305599,1.4745261677159431,1.4747592847296844,1.4697810148793562,14,10,15,22
2,1000,1000,1.4463440236950387,1.4041035282147627,1.3976875657894763,1.3974763584729895,14,10,15,22
2,1000,1000,1.5166187086012828,1.4502305635589519,1.446896133242657,1.4446563350138384,14,10,15,22
2,1000,1000,1.4647598472267302,1.4302657456284056,1.4263583945851952,1.4242614950828603,14,10,15,22
2,1000,1000,1.5972359248461985,1.5239550287113928,1.5234232762480628,1.5194462477652861,14,10,15,22
2,1000,1000,1.4597784076007139,1.4004083912521843,1.3969019889107313,1.394541168582009,14,10,15,22
2,1000,1000,1.5141490195400766,1.4473057266376317,1.4431882923516541,1.4429063526709238,14,10,15,22
2,1000,1000,1.4901687013755458,1.416273774894638,1.4191706485953268,1.4122131111311609,14,10,15,22
2,1000,1000,1.574479584595758,1.5201472981078352,1.5149362186920403,1.5135885902926962,14,10,15,22
2,1000,1000,1.5861659449712724,1.5234610892651292,1.5201600956021346,1.5182590258428692,14,10,15,22
2,1000,1000,1.494524671832693,1.4481024985332716,1.4413089062863325,1.438525879251693,14,10,15,22
2,1000,1000,1.5671487934496426,1.4783526551735622,1.477384254207961,1.4692022048054556,14,10,15,22
2,1000,1000,1.43623916089578,1.3632291624990192,1.3658167887847943,1.3596433336247409,14,10,15,22
2,1000,1000,1.6259289252094922,1.5486579099919269,1.5509875684986043,1.544632600896993,14,10,15,22
2,1000,1000,1.5249616870671465,1.4639593680101772,1.4626220798101341,1.4570470067155217,14,10,15,22
2,1000,1000,1.4872750161579866,1.4478525067984143,1.441931943927173,1.4415134405406724,14,10,15,22
2,1000,1000,1.5542517868657126,1.5073460097826656,1.5021825233876187,1.501029540569811,14,10,15,22
2,1000,1000,1.481237277982697,1.4234933002135362,1.4206857841878966,1.4200043746238589,14,10,15,22
2,4000,4000,1.498895842612052,1.441609725161648,1.4431835257886496,1.4409635089619879,15,11,16,24
2,4000,4000,1.5048382284664494,1.4386734612652285,1.440007229721639,1.4372644080629118,15,11,16,24
2,4000,4000,1.51909741408007,1.450010879160508,1.4516334813778107,1.4485063180369406,15,11,16,24
2,4000,4000,1.5166182812373865,1.453867559413873,1.4534447105874153,1.4519319374079365,15,11,16,24
2,4000,4000,1.5043007181379828,1.4453218513455293,1.4447298539119875,1.4432782233652748,15,11,16,24
2,4000,4000,1.50669095139526,1.446930051354476,1.4467237660416372,1.4456105585588175,15,11,16,24
2,4000,4000,1.5476682816111078,1.50268511129618,1.5012954574918909,1.5002883118183687,15,11,16,24
2,4000,4000,1.516017145668605,1.4672938403452607,1.465276248850656,1.4644664807221102,15,11,16,24
2,4000,4000,1.5272537470094083,1.4641046095933288,1.4648155575061224,1.4622773527204629,15,11,16,24
2,4000,4000,1.4878211545679807,1.4305558052461533,1.4292783861483214,1.428261710618944,15,11,16,24
2,4000,4000,1.52714462778814,1.4715687671056477,1.4714413822377426,1.4688719689843688,15,11,16,24
2,4000,4000,1.4890834356384122,1.4366133878069978,1.4352218501189942,1.434171820154076,15,11,16,24
2,4000,4000,1.531111354690903,1.4690353812985106,1.4700752755441153,1.4673188277904141,15,11,16,24
2,4000,4000,1.5135399913299012,1.457210162383943,1.4573183265600282,1.455904199529294,15,11,16,24
2,4000,4000,1.548891795420976,1.4807103202279528,1.4843078784122627,1.479874832753755,15,11,16,24
2,4000,4000,1.589536054247738,1.5270350142558506,1.5301871863156709,1.5256892134364268,15,11,16,24
2,4000,4000,1.5330963751102387,1.4799036436950714,1.4776680261167732,1.4764068805597708,15,11,16,24
2,4000,4000,1.5688520081015709,1.507291362446722,1.50824720319411,1.5064324062522816,15,11,16,24
2,4000,4000,1.5337118201674154,1.4668717203751545,1.4706067271936523,1.4654819153195617,15,11,16,24
2,4000,4000,1.5256141127468739,1.4615758922980315,1.4610641220685792,1.4591564359258022,15,11,16,24
2,4000,4000,1.5057380860011895,1.4532127608974812,1.4539996404997844,1.4521748149387144,15,11,16,24
2,4000,4000,1.5238005471648666,1.4658021735533282,1.4654688402203129,1.4629776894203328,15,11,16,24
2,4000,4000,1.5875902605723786,1.5306921635338262,1.5322104087242576,1.5288286913828417,15,11,16,24
2,4000,4000,1.5132863801576726,1.4537164011762178,1.453666935434556,1.4513166124563848,15,11,16,24
2,4000,4000,1.5115361590744392,1.4516328089453003,1.456370958824279,1.4488254718627367,15,11,16,24
2,4000,4000,1.4916810425175822,1.4206178218277334,1.4214122029105274,1.4176969937240995,15,11,16,24
2,4000,4000,1.5015522807292463,1.4472701182513183,1.4461383515498096,1.4448194186316154,15,11,16,24
2,4000,4000,1.542787674771786,1.4844243988492785,1.4846657597738417,1.4816570749175892,15,11,16,24
2,4000,4000,1.5164803558106401,1.4587203405949292,1.460123818750783,1.4575347208645157,15,11,16,24
2,4000,4000,1.5157789504934305,1.4576957129217711,1.4545185401380667,1.4538651434482774,15,11,16,24
2,4000,4000,1.5424403935518416,1.480708347567337,1.4796045623965723,1.4780163379928544,15,11,16,24
2,4000,4000,1.549996615752988,1.490866909474741,1.4918596641214459,1.4888720384201708,15,11,16,24
2,4000,4000,1.5383456210271824,1.4842942291080055,1.484390993521517,1.4822751658264444,15,11,16,24
2,4000,4000,1.538736135034172,1.4812406629413428,1.4817668428815052,1.4795001204209206,15,11,16,24
2,4000,4000,1.5187473636484194,1.4614655009016368,1.4629911855861857,1.4595054656346071,15,11,16,24
2,4000,4000,1.4889210882103212,1.4268930559376516,1.428105827459551,1.4254211530361884,15,11,16,24
2,4000,4000,1.545531559165932,1.497753641300366,1.5015251266727228,1.4960416710055264,15,11,16,24
2,4000,4000,1.5207733553720573,1.4682059783888772,1.468281424966773,1.4666691753231507,15,11,16,24
2,4000,4000,1.5254724430748339,1.482484384200475,1.4781440760723006,1.4779910753736145,15,11,16,24
2,4000,4000,1.531686355493935,1.4689775807672065,1.4694238927664904,1.4666917230876413,15,11,16,24
2,4000,4000,1.5309183813293274,1.4733112973275069,1.4789274900013438,1.4709372476939129,15,11,16,24
2,4000,4000,1.5041126371985456,1.4473496717454868,1.448108888391315,1.4459811891235954,15,11,16,24
2,4000,4000,1.5369803564063877,1.4753313538766653,1.4752904114842385,1.4732684952186372,15,11,16,24
2,4000,4000,1.5295078622455995,1.47706491162282,1.4752540602760211,1.474029577195956,15,11,16,24
2,4000,4000,1.513075643562569,1.4403890688145935,1.4422966962988055,1.4388189094542372,15,11,16,24
2,4000,4000,1.5507200101032095,1.4936417057871536,1.4996992562905744,1.4905260965949365,15,11,16,24
2,4000,4000,1.518972482574191,1.4554751795524092,1.4587871578917297,1.4526315646899206,15,11,16,24
2,4000,4000,1.5549429370170833,1.4932210503103007,1.4951086584404218,1.4920139942557584,15,11,16,24
2,4000,4000,1.5442255252520016,1.484485301211665,1.4858961191293483,1.483235149533161,15,11,16,24
2,4000,4000,1.5300445786509635,1.4651644973134383,1.4663823186623124,1.4639820872287765,15,11,16,24
2,4000,4000,1.5312809251456947,1.4774592470752705,1.4768619647223513,1.474988084155611,15,11,16,24
2,4000,4000,1.4824626135420913,1.4219170820450056,1.4228806304122217,1.419882559911349,15,11,16,24
2,4000,4000,1.562801590672482,1.4970480129800434,1.4992640696467951,1.4959097632620433,15,11,16,24
2,4000,4000,1.5657667843587022,1.5019084478261582,1.5044858890478452,1.499923959602521,15,11,16,24
2,4000,4000,1.4912974670372519,1.4408123011468852,1.438830360797632,1.437672380062969,15,11,16,24
2,4000,4000,1.5275288786964343,1.468957934319398,1.4685151483169967,1.4665484920612393,15,11,16,24
2,4000,4000,1.5820958595892591,1.5212638305410295,1.5232042230047482,1.5203405619719323,15,11,16,24
2,4000,4000,1.558138918538129,1.4950651960976211,1.4952755866106426,1.4927425301247794,15,11,16,24
2,4000,4000,1.542675838516322,1.4847246339243625,1.4828814365876157,1.4810584306351915,15,11,16,24
2,4000,4000,1.5550217523225929,1.4985343649739296,1.5001703221800124,1.4976094211550253,15,11,16,24
2,4000,4000,1.5082812277124145,1.453331403214695,1.4542693637098476,1.4519361961156259,15,11,16,24
2,4000,4000,1.530118857443688,1.4770827675446494,1.474207751832835,1.4715823066188765,15,11,16,24
2,4000,4000,1.5482707696977531,1.4740272916765818,1.4803016308274832,1.472165561782463,15,11,16,24
2,4000,4000,1.5111921798962102,1.4538278950307064,1.4543995656795707,1.4519203713263558,15,11,16,24
2,4000,4000,1.5298316868099746,1.4714714877778061,1.4703131927667281,1.4687463598666326,15,11,16,24
2,4000,4000,1.5170222338099013,1.4708105796007722,1.4680063610768617,1.4670520873918231,15,11,16,24
2,4000,4000,1.519779864115666,1.46317071520997,1.4618001362895365,1.4605516696079786,15,11,16,24
2,4000,4000,1.511140374710186,1.4585531105722092,1.458893576136811,1.4567753222238458,15,11,16,24
2,4000,4000,1.5612605473113668,1.5036957211351623,1.5054521093769075,1.501607163848013,15,11,16,24
2,4000,4000,1.488077814228748,1.4356430611740243,1.4354154617304145,1.4338924943189373,15,11,16,24
2,4000,4000,1.4896743830972254,1.4313968483912203,1.4410428456578974,1.4297354375720912,15,11,16,24
2,4000,4000,1.5089838465475718,1.4451630894519216,1.4470985566506378,1.44432117419022,15,11,16,24
2,4000,4000,1.5489476062765681,1.4958229176068305,1.4947427299667428,1.4936409937798059,15,11,16,24
2,4000,4000,1.4550961813713414,1.3968265996007836,1.40089012476166,1.392318274328144,15,11,16,24
2,4000,4000,1.5597105436377907,1.4991957656363935,1.4991585283698903,1.4966607780848942,15,11,16,24
2,4000,4000,1.5550070045782953,1.4974361102586855,1.4999975163286627,1.4958302676511335,15,11,16,24
2,4000,4000,1.5643978751674668,1.5033061418508942,1.5074454202806302,1.5015917085185206,15,11,16,24
2,4000,4000,1.5727506966913942,1.5196370217210151,1.5332452091093534,1.5184384966311841,15,11,16,24
2,4000,4000,1.5255757858984826,1.4592919124564505,1.4625773304883949,1.4587676265184575,15,11,16,24
2,4000,4000,1.5251202306957627,1.4666996389691709,1.4676706012957388,1.4652802758659627,15,11,16,24
2,4000,4000,1.566343550623791,1.5084373732520342,1.5109580561627463,1.5055177275144849,15,11,16,24
2,4000,4000,1.5058820869890692,1.4523971278111598,1.4532154702111664,1.4515350519422137,15,11,16,24
2,4000,4000,1.5160761076389615,1.4658980684552085,1.4713004269204304,1.4640688089401208,15,11,16,24
2,4000,4000,1.5113557146462557,1.4415463802512514,1.4417541309976396,1.4394150948362077,15,11,16,24
2,4000,4000,1.4849699569050268,1.435924541025432,1.4341312685415986,1.4334954547627439,15,11,16,24
2,4000,4000,1.4659832871176772,1.410142286602,1.4114954320182596,1.408394834994655,15,11,16,24
2,4000,4000,1.4982113702731585,1.450635219239457,1.4482850311204947,1.446642185718206,15,11,16,24
2,4000,4000,1.5365462720445588,1.4821378051640475,1.4865522838648004,1.4803454689744517,15,11,16,24
2,4000,4000,1.512391428410352,1.4512782840129748,1.4549134431031863,1.4505373669730053,15,11,16,24
2,4000,4000,1.5332749108787234,1.4824719574065266,1.4811589329314132,1.4804324066793801,15,11,16,24
2,4000,4000,1.497319634217314,1.4495429384003273,1.4471945568158904,1.4462083544782869,15,11,16,24
2,4000,4000,1.530562776215124,1.4735738960716616,1.4728119144815013,1.4708580513406215,15,11,16,24
2,4000,4000,1.5169179031364521,1.4569326007326637,1.4605884585366522,1.4555425764633265,15,11,16,24
2,4000,4000,1.5509002215756822,1.495067947800878,1.4936628767127322,1.4916448237014739,15,11,16,24
2,4000,4000,1.527777608499699,1.462711164296691,1.4634457589358478,1.4616155293657185,15,11,16,24
2,4000,4000,1.5071568882575266,1.440594268145438,1.4473103621509722,1.4378897403825859,15,11,16,24
2,4000,4000,1.5359213642330032,1.4714719114059052,1.4721730503815862,1.4701022754518758,15,11,16,24
2,4000,4000,1.5584005844529665,1.495576513010016,1.499635254671394,1.4929079746816172,15,11,16,24
2,4000,4000,1.5077284148563477,1.46217010125191,1.4541912363605098,1.452782643645185,15,11,16,24
2,4000,4000,1.5153565988885414,1.4541170725550805,1.4608888652522787,1.4523483662906014,15,11,16,24
3,1000,1000,1.7779789480220742,1.4782605541114788,1.4516438472078352,1.4512303701691662,13,9,14,20
3,1000,1000,1.6643204041196986,1.3503427142345477,1.3188640101067077,1.3181651589095704,13,9,14,20
3,1000,1000,1.795972342437962,1.479203719969067,1.4599940537567149,1.4590039037194482,13,9,14,20
3,1000,1000,1.739604989878159,1.454513234555397,1.4286111739256144,1.4284507280915846,13,9,14,20
3,1000,1000,1.7733142864293063,1.4341201032673592,1.4160364162784367,1.4145783935223337,13,9,14,20
3,1000,1000,1.6107097525979113,1.3344043583706597,1.3080133011663748,1.3066782772326038,13,9,14,20
3,1000,1000,1.752671169826754,1.4442184313870308,1.4201433390461466,1.4175495684801618,13,9,14,20
3,1000,1000,1.835657938418772,1.5072620278676472,1.4838948711050677,1.4804696583491355,13,9,14,20
3,1000,1000,1.6886295401508993,1.3836498893379674,1.3723162469714458,1.370170876112145,13,9,14,20
3,1000,1000,1.7520515814042776,1.42277130606343,1.4020856256778724,1.4015676007006015,13,9,14,20
3,1000,1000,1.7681066752357169,1.4096618896822797,1.3946894228456723,1.3932660102808951,13,9,14,20
3,1000,1000,1.6953777591311465,1.4193066833121106,1.398799646821339,1.3958076717274661,13,9,14,20
3,1000,1000,1.7462317605093667,1.4197441979612513,1.4019153158673185,1.4007714544646388,13,9,14,20
3,1000,1000,1.775492647209057,1.4568485764616617,1.430427670020391,1.429237858119505,13,9,14,20
